"family","t","v","k","N","Source","route","N_pred","tier"
"Colbourn-Martirosyan-TVT-Walker",4,22,7248,2772894,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",3,23,10000,58719,"Colbourn-Martirosyan-TVT-Walker","3.4",58719,"ARITHMETIC"
"Colbourn-Martirosyan-TVT-Walker",4,23,46,815167,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,48,826805,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,529,1362175,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,3910,2700545,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,4669,2712183,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,4692,2712689,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,5474,2723821,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,5566,2724327,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,5681,2724833,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,6946,2724899,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,7248,2870188,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,23,10000,2967713,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",3,24,10000,75623,"Colbourn-Martirosyan-TVT-Walker","3.4 at v+1, fused",75623,"ARITHMETIC"
"Colbourn-Martirosyan-TVT-Walker",4,24,52,1082303,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,24,650,1936769,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,24,728,2255951,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,24,3146,3482897,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,24,8944,3873617,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",3,25,10000,75625,"Colbourn-Martirosyan-TVT-Walker","3.4",75625,"ARITHMETIC"
"Colbourn-Martirosyan-TVT-Walker",4,25,50,1140601,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,52,1155601,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,625,1905625,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,3146,3607946,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,4700,3780625,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,5525,3795625,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,5550,3796225,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,6675,3810625,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,6975,3811825,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,8600,3811897,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,8944,3998570,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
"Colbourn-Martirosyan-TVT-Walker",4,25,10000,4155025,"Colbourn-Martirosyan-TVT-Walker",NA,NA,"ARITH_OPEN"
